pcd,lad23cd,lad23nm
"EH1 2LX","S12000036","City of Edinburgh"
"EH1 2LZ","S12000036","City of Edinburgh"
"EH1 2NA","S12000036","City of Edinburgh"
"EH1 2NB","S12000036","City of Edinburgh"
"EH1 2ND","S12000036","City of Edinburgh"
"EH1 2NE","S12000036","City of Edinburgh"
"EH1 2NF","S12000036","City of Edinburgh"
"EH1 2NG","S12000036","City of Edinburgh"
"EH1 2NH","S12000036","City of Edinburgh"
"EH1 2NJ","S12000036","City of Edinburgh"
"EH1 2NQ","S12000036","City of Edinburgh"
"EH1 2NR","S12000036","City of Edinburgh"
"EH1 2NS","S12000036","City of Edinburgh"
"EH1 2NT","S12000036","City of Edinburgh"
"EH1 2NU","S12000036","City of Edinburgh"
"EH1 2NX","S12000036","City of Edinburgh"
"EH1 2NY","S12000036","City of Edinburgh"
"EH1 2NZ","S12000036","City of Edinburgh"
"EH1 2PA","S12000036","City of Edinburgh"
"EH1 2PB","S12000036","City of Edinburgh"
"EH1 2PD","S12000036","City of Edinburgh"
"EH1 2PE","S12000036","City of Edinburgh"
"EH1 2PF","S12000036","City of Edinburgh"
"EH1 2PG","S12000036","City of Edinburgh"
"EH1 2PH","S12000036","City of Edinburgh"
"EH1 2PJ","S12000036","City of Edinburgh"
"EH1 2PL","S12000036","City of Edinburgh"
"EH1 2PN","S12000036","City of Edinburgh"
"EH1 2PP","S12000036","City of Edinburgh"
"EH1 2PQ","S12000036","City of Edinburgh"
"EH1 2PR","S12000036","City of Edinburgh"
"EH1 2PS","S12000036","City of Edinburgh"
"EH1 2PT","S12000036","City of Edinburgh"
"EH1 2PW","S12000036","City of Edinburgh"
"EH1 2QA","S12000036","City of Edinburgh"
"EH1 2QB","S12000036","City of Edinburgh"
"EH1 2QD","S12000036","City of Edinburgh"
"EH1 2QE","S12000036","City of Edinburgh"
"EH1 2QF","S12000036","City of Edinburgh"
"EH1 2QG","S12000036","City of Edinburgh"
"EH1 2QH","S12000036","City of Edinburgh"
"EH1 2QL","S12000036","City of Edinburgh"
"EH1 2QN","S12000036","City of Edinburgh"
"EH1 2QP","S12000036","City of Edinburgh"
"EH1 2QQ","S12000036","City of Edinburgh"
"EH1 2QR","S12000036","City of Edinburgh"
"EH1 2QS","S12000036","City of Edinburgh"
"EH1 2QT","S12000036","City of Edinburgh"
"EH1 2QZ","S12000036","City of Edinburgh"
"EH1 2RA","S12000036","City of Edinburgh"
"EH1 2RB","S12000036","City of Edinburgh"
"EH1 2RD","S12000036","City of Edinburgh"
"EH1 2RF","S12000036","City of Edinburgh"
"EH1 2RL","S12000036","City of Edinburgh"
"EH1 2RN","S12000036","City of Edinburgh"
"EH1 2RS","S12000036","City of Edinburgh"
"EH1 2RT","S12000036","City of Edinburgh"
"EH1 2RU","S12000036","City of Edinburgh"
"EH1 2RX","S12000036","City of Edinburgh"
"EH1 2RY","S12000036","City of Edinburgh"
"EH1 2UB","S12000036","City of Edinburgh"
"EH1 2UW","S12000036","City of Edinburgh"
"EH1 2UX","S12000036","City of Edinburgh"
"EH1 2UY","S12000036","City of Edinburgh"
"EH1 2XD","S12000036","City of Edinburgh"
"EH1 2XE","S12000036","City of Edinburgh"
