pcd,lad23cd,lad23nm
"SO1 2HN","E06000045","Southampton"
"SO1 2HP","E06000045","Southampton"
"SO1 2HQ","E06000045","Southampton"
"SO1 2HR","E06000045","Southampton"
"SO1 2HS","E06000045","Southampton"
"SO1 2HT","E06000045","Southampton"
"SO1 2HU","E06000045","Southampton"
"SO1 2HW","E06000045","Southampton"
"SO1 2HX","E06000045","Southampton"
"SO1 2HY","E06000045","Southampton"
"SO1 2HZ","E06000045","Southampton"
"SO1 2JA","E06000045","Southampton"
"SO1 2JB","E06000045","Southampton"
"SO1 2JD","E06000045","Southampton"
"SO1 2JE","E06000045","Southampton"
"SO1 2JF","E06000045","Southampton"
"SO1 2JG","E06000045","Southampton"
"SO1 2JH","E06000045","Southampton"
"SO1 2JJ","E06000045","Southampton"
"SO1 2JL","E06000045","Southampton"
"SO1 2JN","E06000045","Southampton"
"SO1 2JP","E06000045","Southampton"
"SO1 2JQ","E06000045","Southampton"
"SO1 2JR","E06000045","Southampton"
"SO1 2JS","E06000045","Southampton"
"SO1 2JT","E06000045","Southampton"
"SO1 2JU","E06000045","Southampton"
"SO1 2JW","E06000045","Southampton"
"SO1 2JX","E06000045","Southampton"
"SO1 2JY","E06000045","Southampton"
"SO1 2JZ","E06000045","Southampton"
"SO1 2LA","E06000045","Southampton"
"SO1 2LB","E06000045","Southampton"
"SO1 2LD","E06000045","Southampton"
"SO1 2LE","E06000045","Southampton"
"SO1 2LF","E06000045","Southampton"
"SO1 2LG","E06000045","Southampton"
"SO1 2LH","E06000045","Southampton"
"SO1 2LJ","E06000045","Southampton"
"SO1 2LL","E06000045","Southampton"
"SO1 2LN","E06000045","Southampton"
"SO1 2LP","E06000045","Southampton"
"SO1 2LQ","E06000045","Southampton"
"SO1 2LR","E06000045","Southampton"
"SO1 2LS","E06000045","Southampton"
"SO1 2LT","E06000045","Southampton"
"SO1 2LU","E06000045","Southampton"
"SO1 2LW","E06000045","Southampton"
"SO1 2LX","E06000045","Southampton"
"SO1 2LY","E06000045","Southampton"
"SO1 2LZ","E06000045","Southampton"
"SO1 2NA","E06000045","Southampton"
"SO1 2NB","E06000045","Southampton"
"SO1 2ND","E06000045","Southampton"
"SO1 2NE","E06000045","Southampton"
"SO1 2NF","E06000045","Southampton"
"SO1 2NG","E06000045","Southampton"
"SO1 2NH","E06000045","Southampton"
"SO1 2NJ","E06000045","Southampton"
"SO1 2NL","E06000045","Southampton"
"SO1 2NN","E06000045","Southampton"
"SO1 2NP","E06000045","Southampton"
"SO1 2NQ","E06000045","Southampton"
"SO1 2NR","E06000045","Southampton"
"SO1 2NS","E06000045","Southampton"
"SO1 2NT","E06000045","Southampton"
"SO1 2NU","E06000045","Southampton"
"SO1 2NW","E06000045","Southampton"
"SO1 2NX","E06000045","Southampton"
"SO1 2NY","E06000045","Southampton"
"SO1 2NZ","E06000045","Southampton"
"SO1 2PA","E06000045","Southampton"
"SO1 2PB","E06000045","Southampton"
"SO1 2PD","E06000045","Southampton"
