pcd,lad23cd,lad23nm
"BS1 3PF","E06000023","Bristol, City of"
"BS1 3PG","E06000023","Bristol, City of"
"BS1 3PH","E06000023","Bristol, City of"
"BS1 3PJ","E06000023","Bristol, City of"
"BS1 3PL","E06000023","Bristol, City of"
"BS1 3PN","E06000023","Bristol, City of"
"BS1 3PQ","E06000023","Bristol, City of"
"BS1 3PR","E06000023","Bristol, City of"
"BS1 3PS","E06000023","Bristol, City of"
"BS1 3PT","E06000023","Bristol, City of"
"BS1 3PU","E06000023","Bristol, City of"
"BS1 3PW","E06000023","Bristol, City of"
"BS1 3PY","E06000023","Bristol, City of"
"BS1 3PZ","E06000023","Bristol, City of"
"BS1 3QA","E06000023","Bristol, City of"
"BS1 3QD","E06000023","Bristol, City of"
"BS1 3QE","E06000023","Bristol, City of"
"BS1 3QF","E06000023","Bristol, City of"
"BS1 3QN","E06000023","Bristol, City of"
"BS1 3QP","E06000023","Bristol, City of"
"BS1 3QS","E06000023","Bristol, City of"
"BS1 3QT","E06000023","Bristol, City of"
"BS1 3QU","E06000023","Bristol, City of"
"BS1 3QW","E06000023","Bristol, City of"
"BS1 3QX","E06000023","Bristol, City of"
"BS1 3QY","E06000023","Bristol, City of"
"BS1 3QZ","E06000023","Bristol, City of"
"BS1 3RB","E06000023","Bristol, City of"
"BS1 3RD","E06000023","Bristol, City of"
"BS1 3RE","E06000023","Bristol, City of"
"BS1 3RF","E06000023","Bristol, City of"
"BS1 3RG","E06000023","Bristol, City of"
"BS1 3RH","E06000023","Bristol, City of"
"BS1 3RJ","E06000023","Bristol, City of"
"BS1 3RL","E06000023","Bristol, City of"
"BS1 3RN","E06000023","Bristol, City of"
"BS1 3RP","E06000023","Bristol, City of"
"BS1 3RQ","E06000023","Bristol, City of"
"BS1 3RR","E06000023","Bristol, City of"
"BS1 3RS","E06000023","Bristol, City of"
"BS1 3RU","E06000023","Bristol, City of"
"BS1 3RW","E06000023","Bristol, City of"
"BS1 3RX","E06000023","Bristol, City of"
"BS1 3RY","E06000023","Bristol, City of"
"BS1 3RZ","E06000023","Bristol, City of"
"BS1 3SB","E06000023","Bristol, City of"
"BS1 3SD","E06000023","Bristol, City of"
"BS1 3SF","E06000023","Bristol, City of"
"BS1 3SG","E06000023","Bristol, City of"
"BS1 3SL","E06000023","Bristol, City of"
"BS1 3SP","E06000023","Bristol, City of"
"BS1 3SQ","E06000023","Bristol, City of"
